Departamento,Provincia,Municipio,ciudad_comunidad,total_agua,red,pileta,aguatero,pozo,pozo_sin_bomba,lluvia,laguna,total_desague,alcantarillado,camara_septica,pozo_ciego,calle,quebrada,a_laguna,total_electricidad,red_electrica,motor,panel_solar,otra,no_tiene
Cochabamba,Ayopaya,Cocapata,ALTAMACHI WASA CUMBRA,22,0,0,0,0,5,17,0,0,0,0,0,0,0,0,22,0,0,6,0,16
Cochabamba,Ayopaya,Cocapata,ASANQUERI,37,1,0,0,0,0,36,0,7,0,0,7,0,0,0,37,0,0,21,0,16
Cochabamba,Ayopaya,Cocapata,CASAY VINTO,85,20,10,0,0,4,40,11,55,0,11,44,0,0,0,85,52,0,7,2,24
Cochabamba,Ayopaya,Cocapata,CHORO (DISPERSO),27,0,0,0,0,0,27,0,14,0,0,14,0,0,0,27,26,0,0,0,1
Cochabamba,Ayopaya,Cocapata,CHORO,112,71,5,0,0,7,29,0,46,0,0,46,0,0,0,112,89,0,2,0,21
Cochabamba,Ayopaya,Cocapata,CONDOR HUTA,13,1,4,0,0,4,4,0,5,1,0,4,0,0,0,13,0,0,5,0,8
Cochabamba,Ayopaya,Cocapata,COTACAJES,40,0,0,0,0,0,40,0,30,0,0,29,0,0,1,40,0,1,15,0,24
Cochabamba,Ayopaya,Cocapata,FALSURI,114,50,25,0,0,5,31,3,19,0,5,14,0,0,0,114,86,0,1,8,19
Cochabamba,Ayopaya,Cocapata,INCACASANI,189,10,27,0,3,54,92,3,21,0,1,17,0,3,0,189,66,1,52,2,68
Cochabamba,Ayopaya,Cocapata,JATUN PAMPA,78,13,0,0,0,13,51,1,20,1,1,18,0,0,0,78,36,0,4,0,38
Cochabamba,Ayopaya,Cocapata,KUMARA,83,14,24,0,0,15,22,8,9,0,1,8,0,0,0,83,16,0,32,0,35
Cochabamba,Ayopaya,Cocapata,MARAVILLAS,41,0,0,0,0,0,41,0,12,0,0,12,0,0,0,41,0,0,19,0,22
Cochabamba,Ayopaya,Cocapata,MUÑOZ CUEVA,56,7,0,0,0,25,24,0,23,0,1,21,0,1,0,56,1,0,24,0,31
Cochabamba,Ayopaya,Cocapata,PALCA PALCA,40,0,0,0,1,18,20,1,7,0,0,7,0,0,0,40,4,0,15,0,21
Cochabamba,Ayopaya,Cocapata,PARARANI,50,0,0,0,0,12,38,0,11,0,0,11,0,0,0,50,0,1,25,1,23
Cochabamba,Ayopaya,Cocapata,SANTA ELENA,38,0,0,0,0,0,36,2,34,0,0,34,0,0,0,38,0,0,0,0,38
Cochabamba,Ayopaya,Cocapata,QORI MAYU,36,1,0,0,0,0,35,0,0,0,0,0,0,0,0,36,0,0,16,0,20
Cochabamba,Ayopaya,Cocapata,SAN CRISTOBAL,93,0,0,0,0,0,87,6,6,0,0,5,0,1,0,93,0,4,65,0,24
Cochabamba,Ayopaya,Cocapata,SEQUERANCHO,49,4,0,0,0,1,44,0,40,0,1,39,0,0,0,49,0,0,23,0,26
Cochabamba,Ayopaya,Cocapata,TETILLAS,40,40,0,0,0,0,0,0,7,0,0,7,0,0,0,40,36,0,0,0,4
Cochabamba,Ayopaya,Cocapata,SAN MIGUEL,34,0,0,0,0,5,29,0,2,0,0,1,0,0,1,34,0,0,16,0,18
Cochabamba,Ayopaya,Cocapata,CALATACATA,39,0,0,0,0,9,29,1,3,0,0,3,0,0,0,39,0,0,15,3,21
Cochabamba,Ayopaya,Cocapata,KULLO CUEVA,29,4,0,0,0,0,16,9,14,0,0,14,0,0,0,29,0,0,10,0,19
Cochabamba,Ayopaya,Cocapata,FLORIDA,22,3,0,0,0,0,18,1,0,0,0,0,0,0,0,22,0,0,1,1,20
Cochabamba,Ayopaya,Cocapata,JESUS MARIA,10,2,0,0,0,0,6,2,8,0,0,8,0,0,0,10,0,0,6,0,4
Cochabamba,Ayopaya,Cocapata,CHUTO ORKO,37,28,0,0,0,1,7,1,1,0,1,0,0,0,0,37,0,0,18,1,18
Cochabamba,Ayopaya,Cocapata,HUAJCHAMAYU,70,11,47,1,0,2,7,2,10,2,1,6,0,1,0,70,3,0,42,2,23
Cochabamba,Ayopaya,Cocapata,LAGUNILLAS,58,56,2,0,0,0,0,0,2,0,1,1,0,0,0,58,0,0,32,0,26
Cochabamba,Ayopaya,Cocapata,MOLINO RANCHO,15,1,11,0,1,2,0,0,1,0,0,1,0,0,0,15,0,0,10,4,1
Cochabamba,Ayopaya,Cocapata,SUCHUNI,72,1,1,0,0,8,60,2,13,0,0,13,0,0,0,72,28,0,24,0,20
Cochabamba,Ayopaya,Cocapata,CALIENTES,57,2,6,0,1,28,20,0,3,0,0,2,0,1,0,57,27,0,3,0,27
Cochabamba,Ayopaya,Cocapata,HUAYLLAS,50,13,12,0,1,19,5,0,29,0,2,26,0,1,0,50,42,0,1,0,7
Cochabamba,Ayopaya,Cocapata,MILLUNI,27,4,12,0,0,1,10,0,4,0,0,4,0,0,0,27,0,0,8,0,19
Cochabamba,Ayopaya,Cocapata,PUTUCUNI,45,31,0,0,0,0,14,0,28,0,2,26,0,0,0,45,31,0,2,0,12
Cochabamba,Ayopaya,Cocapata,VERA CRUZ,59,30,3,0,0,0,26,0,17,0,2,15,0,0,0,59,0,0,1,4,54
Cochabamba,Ayopaya,Cocapata,VISCAINO,75,22,0,0,0,0,53,0,45,0,2,41,0,2,0,75,49,0,1,0,25
Cochabamba,Ayopaya,Cocapata,VILLA VINTO,53,9,2,0,7,16,19,0,25,0,0,25,0,0,0,53,18,0,1,14,20
Cochabamba,Ayopaya,Cocapata,10 DE JULIO,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,22,0,0,0,0
Cochabamba,Ayopaya,Cocapata,ALTO COLORADO,26,0,0,0,0,0,20,6,0,0,0,0,0,0,0,26,3,0,0,0,23
Cochabamba,Ayopaya,Cocapata,ALZUNI,32,11,7,0,1,2,11,0,26,0,0,26,0,0,0,32,20,0,2,0,10
Cochabamba,Ayopaya,Cocapata,AROMA,56,2,4,0,0,1,49,0,6,0,0,6,0,0,0,56,4,1,17,7,27
Cochabamba,Ayopaya,Cocapata,BAJO CHILLAVI,21,0,19,0,0,0,2,0,8,0,0,8,0,0,0,21,1,0,9,0,11
Cochabamba,Ayopaya,Cocapata,CARMEN PAMPA,54,2,0,0,0,1,49,2,0,0,0,0,0,0,0,54,0,1,11,1,41
Cochabamba,Ayopaya,Cocapata,CHARO PLAYA,33,1,8,0,0,0,23,1,2,1,0,1,0,0,0,33,1,1,4,0,27
Cochabamba,Ayopaya,Cocapata,CHILLAVI,78,45,6,0,0,2,24,1,41,0,1,38,1,1,0,78,2,1,29,0,46
Cochabamba,Ayopaya,Cocapata,CHORITO,71,6,2,0,3,34,15,11,24,0,1,23,0,0,0,71,33,0,13,0,25
Cochabamba,Ayopaya,Cocapata,KOCHA WAYCO,9,2,0,0,0,0,7,0,6,0,0,6,0,0,0,9,0,0,4,0,5
Cochabamba,Ayopaya,Cocapata,COLORADO,43,28,8,0,0,0,7,0,31,0,1,30,0,0,0,43,0,7,2,0,34
Cochabamba,Ayopaya,Cocapata,CORRALITO AROMA,7,0,1,0,0,0,6,0,1,0,0,1,0,0,0,7,0,0,4,0,3
Cochabamba,Ayopaya,Cocapata,CUESTA SIKI,36,1,2,0,0,0,33,0,0,0,0,0,0,0,0,36,0,0,20,0,16
Cochabamba,Ayopaya,Cocapata,GUALBERTO VILLARROEL,15,11,0,0,0,0,4,0,4,0,0,4,0,0,0,15,0,0,0,0,15
Cochabamba,Ayopaya,Cocapata,HUAPI PUCARA,33,0,0,0,0,1,32,0,2,0,0,1,0,1,0,33,4,0,8,2,19
Cochabamba,Ayopaya,Cocapata,HUAYLLAS VERDE,39,0,15,0,1,6,17,0,12,0,0,11,1,0,0,39,20,0,0,1,18
Cochabamba,Ayopaya,Cocapata,JALANTOQO,6,0,4,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,5,0,1
Cochabamba,Ayopaya,Cocapata,JATUN RUMI,87,19,17,0,0,5,45,1,21,0,0,21,0,0,0,87,18,2,19,0,48
Cochabamba,Ayopaya,Cocapata,KALA KALA,17,1,0,0,0,14,2,0,1,0,0,1,0,0,0,17,9,0,0,0,8
Cochabamba,Ayopaya,Cocapata,KELLO KASA,12,0,0,0,1,1,10,0,0,0,0,0,0,0,0,12,0,0,0,3,9
Cochabamba,Ayopaya,Cocapata,LINKUPATA,55,0,6,0,0,14,35,0,0,0,0,0,0,0,0,55,13,0,23,0,19
Cochabamba,Ayopaya,Cocapata,MACHACAIMA,33,2,0,0,0,18,11,2,1,0,0,1,0,0,0,33,15,0,12,3,3
Cochabamba,Ayopaya,Cocapata,NUEVA AYOPAYA,35,0,0,0,0,1,33,1,8,0,0,8,0,0,0,35,0,0,0,0,35
Cochabamba,Ayopaya,Cocapata,NUEVA ESPERANZA,42,0,0,0,0,0,42,0,1,0,0,1,0,0,0,42,0,0,1,0,41
Cochabamba,Ayopaya,Cocapata,PABLO CUEVA,40,0,2,0,2,25,11,0,1,0,0,1,0,0,0,40,0,0,18,0,22
Cochabamba,Ayopaya,Cocapata,PALTA CUEVA,47,2,27,1,0,6,9,2,29,0,0,29,0,0,0,47,0,0,26,1,20
Cochabamba,Ayopaya,Cocapata,PAMPA FLORES,5,0,0,0,0,4,1,0,1,0,0,1,0,0,0,5,0,0,2,0,3
Cochabamba,Ayopaya,Cocapata,SUCHUNI VERDE,19,0,0,0,0,6,12,1,1,0,0,1,0,0,0,19,0,0,19,0,0
Cochabamba,Ayopaya,Cocapata,TOLDOS CUEVA,37,2,3,0,3,3,23,3,0,0,0,0,0,0,0,37,0,0,4,1,32
Cochabamba,Ayopaya,Cocapata,VENTANANI,16,1,12,0,1,0,0,2,2,1,0,0,0,0,1,16,0,0,3,0,13
Cochabamba,Ayopaya,Cocapata,VILLA NUEVA,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,1,0,14
Cochabamba,Ayopaya,Cocapata,VILLA PALMAR,61,0,0,0,0,1,60,0,17,0,0,17,0,0,0,61,0,0,4,0,57
Cochabamba,Ayopaya,Cocapata,VILLA SAN ISIDRO,28,1,0,0,0,1,26,0,6,0,0,6,0,0,0,28,0,1,17,0,10
Cochabamba,Ayopaya,Cocapata,WALLATANI,13,0,2,0,0,8,3,0,0,0,0,0,0,0,0,13,0,0,1,0,12
Cochabamba,Ayopaya,Cocapata,VILLA CARMEN,36,2,0,0,0,1,24,9,2,0,0,2,0,0,0,36,0,0,4,1,31
Cochabamba,Ayopaya,Cocapata,SANTO DOMINGO,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,3,0,20
Cochabamba,Ayopaya,Cocapata,POTRERO,21,0,13,0,0,1,7,0,1,0,1,0,0,0,0,21,0,0,16,1,4
Cochabamba,Ayopaya,Cocapata,OJOLLONI,6,0,0,0,0,3,3,0,3,0,0,3,0,0,0,6,0,0,4,0,2
Cochabamba,Ayopaya,Cocapata,JUCHUY JATUN RUMI,21,0,17,0,0,2,2,0,2,0,0,1,0,1,0,21,0,0,6,1,14
Cochabamba,Ayopaya,Cocapata,TOQUE BOMBO,40,1,0,0,1,0,38,0,1,1,0,0,0,0,0,40,0,0,1,0,39
Cochabamba,Ayopaya,Cocapata,YUNGAS CHILLAVI,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0,0,0,36
Cochabamba,Ayopaya,Cocapata,PHAJCHA PATA,10,0,0,0,0,0,10,0,1,0,0,1,0,0,0,10,0,0,0,0,10
Cochabamba,Ayopaya,Cocapata,TOCORANI,99,9,59,0,0,1,25,5,24,0,1,22,0,1,0,99,0,3,37,6,53
Cochabamba,Ayopaya,Cocapata,TOTORANI,62,1,12,0,0,2,47,0,9,0,1,8,0,0,0,62,21,0,17,0,24
Cochabamba,Ayopaya,Cocapata,VILLA SAN MIGUEL,30,2,2,0,1,0,24,1,19,0,0,19,0,0,0,30,5,0,6,1,18
Cochabamba,Ayopaya,Cocapata,CHAUPILOMA,37,0,11,0,0,14,12,0,5,0,1,4,0,0,0,37,7,0,15,0,15
Cochabamba,Ayopaya,Cocapata,JATUN PAMPA,69,0,0,0,0,0,68,1,55,0,0,55,0,0,0,69,5,1,9,0,54
Cochabamba,Ayopaya,Cocapata,ICARI,167,39,12,0,0,17,95,4,95,1,0,94,0,0,0,167,68,0,26,4,69
Cochabamba,Ayopaya,Cocapata,LINKU,44,6,14,0,0,0,22,2,24,0,0,24,0,0,0,44,11,0,25,3,5
Cochabamba,Ayopaya,Cocapata,PULLCHINTAS,31,16,11,0,1,3,0,0,2,0,0,2,0,0,0,31,0,1,12,0,18
Cochabamba,Ayopaya,Cocapata,CALABATEA,35,2,0,0,0,0,33,0,19,0,0,19,0,0,0,35,0,0,21,0,14
Cochabamba,Ayopaya,Cocapata,CHAQUI LOMA,51,0,42,0,0,0,9,0,6,0,0,6,0,0,0,51,0,0,27,2,22
Cochabamba,Ayopaya,Cocapata,MACHACAMARCA,31,4,13,0,0,0,14,0,0,0,0,0,0,0,0,31,0,0,13,6,12
Cochabamba,Ayopaya,Cocapata,PUCARITA,64,26,8,0,1,0,29,0,5,0,0,5,0,0,0,64,0,0,13,0,51
Cochabamba,Ayopaya,Cocapata,LA AGUADA,42,1,4,0,0,0,37,0,10,0,1,9,0,0,0,42,0,1,9,2,30
Cochabamba,Ayopaya,Cocapata,RINCONADA,60,27,22,1,0,1,9,0,47,0,1,46,0,0,0,60,36,0,0,1,23
Cochabamba,Ayopaya,Cocapata,ROSA Y VALLE,47,10,1,0,0,0,35,1,15,0,4,11,0,0,0,47,0,0,29,0,18
Cochabamba,Ayopaya,Cocapata,SANKAYUNI,36,1,0,0,0,16,19,0,3,0,0,2,0,1,0,36,0,0,19,0,17
Cochabamba,Ayopaya,Cocapata,SEPULTURAS,67,3,0,0,0,24,40,0,17,0,1,16,0,0,0,67,0,0,42,0,25
Cochabamba,Ayopaya,Cocapata,TEMBLADERAS,32,0,27,0,0,0,2,3,1,0,0,1,0,0,0,32,0,0,12,0,20
Cochabamba,Ayopaya,Cocapata,TIERRAS NUEVAS,47,27,0,0,0,0,20,0,37,0,1,36,0,0,0,47,0,0,19,0,28
Cochabamba,Ayopaya,Cocapata,TUNARI,57,36,19,0,0,0,2,0,1,0,0,1,0,0,0,57,0,2,41,0,14
Cochabamba,Ayopaya,Cocapata,CAJAS CALIENTES,36,4,24,0,1,1,6,0,1,0,0,1,0,0,0,36,0,0,0,0,36
Cochabamba,Ayopaya,Cocapata,CANTO CHURU,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,2,0,0,0,8
Cochabamba,Ayopaya,Cocapata,CHORITO,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,1,0,3
Cochabamba,Ayopaya,Cocapata,ESCALERANI PAPALOMA,36,1,11,0,0,3,21,0,0,0,0,0,0,0,0,36,0,0,5,5,26
Cochabamba,Ayopaya,Cocapata,KANCO,20,2,13,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,8,0,12
Cochabamba,Ayopaya,Cocapata,LAGUNAS CARMEN,20,1,9,0,0,10,0,0,0,0,0,0,0,0,0,20,0,1,0,4,15
Cochabamba,Ayopaya,Cocapata,ÑAÑALOMA,51,1,0,0,0,0,34,16,7,0,0,7,0,0,0,51,0,0,4,3,44
Cochabamba,Esteban Arze,Tarata,VILLA BARRIENTOS,32,25,0,0,0,0,7,0,4,0,0,4,0,0,0,32,19,0,0,0,13
Cochabamba,Esteban Arze,Tarata,JATUN COTANI,29,0,0,0,0,0,29,0,3,0,0,3,0,0,0,29,3,0,0,0,26
Cochabamba,Esteban Arze,Tarata,JUAN VENA,29,0,0,0,0,0,28,1,0,0,0,0,0,0,0,29,7,0,0,0,22
Cochabamba,Esteban Arze,Tarata,LINKURINA,40,22,2,0,6,0,10,0,17,0,15,2,0,0,0,40,19,0,0,0,21
Cochabamba,Esteban Arze,Tarata,MILLOMA,35,29,0,0,0,0,6,0,5,0,1,4,0,0,0,35,27,0,0,0,8
Cochabamba,Esteban Arze,Tarata,PAJCHA SAN MIGUEL,40,33,2,0,4,0,1,0,3,0,0,3,0,0,0,40,19,0,1,0,20
Cochabamba,Esteban Arze,Tarata,TARATA,1084,980,63,5,27,2,5,2,900,802,53,45,0,0,0,1084,1004,2,1,0,77
Cochabamba,Esteban Arze,Tarata,VILLA RECREO,30,16,0,1,4,1,8,0,8,0,3,5,0,0,0,30,16,0,0,0,14
Cochabamba,Esteban Arze,Tarata,OVEJERIA,26,5,6,0,0,0,12,3,0,0,0,0,0,0,0,26,14,0,0,0,12
Cochabamba,Esteban Arze,Tarata,PIRQUE,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2
Cochabamba,Esteban Arze,Tarata,QUESO HUATA,16,0,0,0,0,3,12,1,0,0,0,0,0,0,0,16,0,0,0,3,13
Cochabamba,Esteban Arze,Tarata,HUERTA MAYU,86,22,31,0,0,1,32,0,2,0,0,1,0,1,0,86,34,0,0,0,52
Cochabamba,Esteban Arze,Tarata,PARIGUANI,15,10,0,0,0,0,2,3,0,0,0,0,0,0,0,15,0,0,0,0,15
Cochabamba,Esteban Arze,Tarata,RODEO,15,0,3,0,0,0,7,5,0,0,0,0,0,0,0,15,2,0,0,0,13
Cochabamba,Esteban Arze,Tarata,TAILACA,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,29
Cochabamba,Esteban Arze,Tarata,VILLA CHULLPA,18,4,0,0,0,1,12,1,0,0,0,0,0,0,0,18,4,2,0,0,12
Cochabamba,Esteban Arze,Tarata,COTANI,27,18,2,0,0,0,7,0,0,0,0,0,0,0,0,27,15,0,0,0,12
Cochabamba,Esteban Arze,Tarata,VILLA NUEVA,13,11,0,0,0,1,1,0,1,0,0,1,0,0,0,13,11,0,0,2,0
Cochabamba,Esteban Arze,Tarata,VILLA SAN JOSE,121,110,2,0,1,3,5,0,43,1,15,27,0,0,0,121,95,0,0,0,26
Cochabamba,Esteban Arze,Tarata,DURAZNUNI,16,2,0,0,0,0,14,0,0,0,0,0,0,0,0,16,4,0,0,0,12
Cochabamba,Esteban Arze,Tarata,LA MAICA,41,28,1,0,0,0,12,0,4,0,0,4,0,0,0,41,11,0,0,0,30
Cochabamba,Esteban Arze,Tarata,VISCACHACHI,39,0,0,0,0,0,38,1,0,0,0,0,0,0,0,39,0,0,0,0,39
Cochabamba,Esteban Arze,Tarata,MONTE PUNTA,23,0,0,0,0,0,18,5,0,0,0,0,0,0,0,23,0,0,0,0,23
Cochabamba,Esteban Arze,Tarata,TUNAZANI,26,15,1,0,0,0,10,0,0,0,0,0,0,0,0,26,13,0,0,0,13
Cochabamba,Esteban Arze,Tarata,IZATA,48,32,15,0,0,0,1,0,4,0,0,4,0,0,0,48,31,0,0,0,17
Cochabamba,Esteban Arze,Tarata,CALA CALA,23,0,0,0,0,0,23,0,1,0,0,1,0,0,0,23,1,0,0,0,22
Cochabamba,Esteban Arze,Tarata,LOJOSKA,56,0,6,0,0,0,45,5,1,0,0,1,0,0,0,56,6,0,0,0,50
Cochabamba,Esteban Arze,Tarata,POTRERO,27,6,0,0,0,0,21,0,1,0,0,1,0,0,0,27,6,0,1,0,20
Cochabamba,Esteban Arze,Tarata,TUJMAN VISCACHANI,47,0,9,0,0,0,38,0,1,0,0,1,0,0,0,47,0,0,0,0,47
Cochabamba,Esteban Arze,Tarata,YANA RUMI,22,13,1,0,0,0,8,0,0,0,0,0,0,0,0,22,2,0,0,0,20
Cochabamba,Esteban Arze,Tarata,HUAYCULI,153,106,28,1,11,7,0,0,45,2,16,27,0,0,0,153,138,0,0,0,15
Cochabamba,Esteban Arze,Tarata,PUJYUNI,85,46,4,0,28,0,6,1,21,1,0,20,0,0,0,85,76,0,0,1,8
Cochabamba,Esteban Arze,Tarata,TUNAS MAYU,20,17,1,0,1,0,1,0,1,0,1,0,0,0,0,20,12,0,0,1,7
Cochabamba,Esteban Arze,Tarata,VILLA CARREÑO,42,35,0,0,2,0,5,0,2,0,0,2,0,0,0,42,29,0,0,0,13
Cochabamba,Esteban Arze,Tarata,YANA LOMA,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,11
Cochabamba,Esteban Arze,Tarata,KELLU MAYU,23,21,1,0,0,0,1,0,4,0,2,2,0,0,0,23,17,0,0,0,6
Cochabamba,Esteban Arze,Tarata,HUASA RANCHO,66,65,1,0,0,0,0,0,52,1,4,47,0,0,0,66,60,0,0,0,6
Cochabamba,Esteban Arze,Tarata,MENDEZ MAMATA,138,114,18,0,4,0,2,0,69,1,10,57,0,1,0,138,132,0,1,0,5
Cochabamba,Esteban Arze,Anzaldo,ANZALDO,445,343,80,0,4,16,2,0,332,324,4,4,0,0,0,445,382,2,0,1,60
Cochabamba,Esteban Arze,Anzaldo,BLANCO RANCHO,50,40,1,0,0,0,9,0,12,1,0,11,0,0,0,50,22,0,0,0,28
Cochabamba,Esteban Arze,Anzaldo,BUENA VISTA,37,11,15,0,0,0,4,7,5,0,0,5,0,0,0,37,23,0,0,0,14
Cochabamba,Esteban Arze,Anzaldo,CABRERA,34,17,0,0,0,0,17,0,3,0,0,3,0,0,0,34,13,0,0,0,21
Cochabamba,Esteban Arze,Anzaldo,CHILLKANI,55,36,7,1,0,0,11,0,28,0,6,22,0,0,0,55,34,0,4,0,17
Cochabamba,Esteban Arze,Anzaldo,CHAUPI MOLINO,17,15,0,0,0,0,2,0,1,0,0,1,0,0,0,17,0,0,0,0,17
Cochabamba,Esteban Arze,Anzaldo,JATUN CIENEGA,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,41,18,0,0,0,23
Cochabamba,Esteban Arze,Anzaldo,KALA LLUSTA,53,23,15,0,0,0,15,0,5,0,0,5,0,0,0,53,26,0,0,0,27
Cochabamba,Esteban Arze,Anzaldo,LLAVINI BAJO,35,0,0,0,0,0,35,0,1,0,0,1,0,0,0,35,1,0,1,0,33
Cochabamba,Esteban Arze,Anzaldo,LLOQUE MAYU,18,0,0,0,16,0,2,0,0,0,0,0,0,0,0,18,14,0,0,0,4
Cochabamba,Esteban Arze,Anzaldo,LLULLUCHANI,31,16,6,0,0,0,9,0,16,0,1,15,0,0,0,31,10,0,0,0,21
Cochabamba,Esteban Arze,Anzaldo,MOLLE PUJRU,52,9,2,0,0,2,23,16,1,0,0,1,0,0,0,52,0,0,23,15,14
Cochabamba,Esteban Arze,Anzaldo,MILLUNI B,28,19,0,0,0,0,9,0,1,0,1,0,0,0,0,28,10,0,0,0,18
Cochabamba,Esteban Arze,Anzaldo,MURIA (SUB CENTRAL LINDE K'ASA),33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,21,0,12
Cochabamba,Esteban Arze,Anzaldo,PAJCHA PATA LUX,78,68,0,0,0,0,10,0,20,0,0,20,0,0,0,78,66,0,0,0,12
Cochabamba,Esteban Arze,Anzaldo,PUCARA PAMPA,11,10,0,0,0,0,0,1,1,0,1,0,0,0,0,11,0,0,9,0,2
Cochabamba,Esteban Arze,Anzaldo,QUEBRADA HONDA,44,15,13,0,0,0,15,1,4,0,2,2,0,0,0,44,0,0,16,0,28
Cochabamba,Esteban Arze,Anzaldo,SALTO,15,6,0,0,0,1,8,0,0,0,0,0,0,0,0,15,0,0,7,6,2
Cochabamba,Esteban Arze,Anzaldo,SIVINGANI,14,14,0,0,0,0,0,0,4,0,0,4,0,0,0,14,4,0,0,0,10
Cochabamba,Esteban Arze,Anzaldo,THOLA KASA,15,1,0,0,1,7,6,0,0,0,0,0,0,0,0,15,0,0,1,0,14
Cochabamba,Esteban Arze,Anzaldo,TIJRASKA,143,82,12,0,0,5,41,3,14,0,0,14,0,0,0,143,72,1,0,0,70
Cochabamba,Esteban Arze,Anzaldo,AGUADA,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,17
Cochabamba,Esteban Arze,Anzaldo,ALFAMAYU,38,0,0,0,0,0,38,0,3,0,0,3,0,0,0,38,15,0,0,0,23
Cochabamba,Esteban Arze,Anzaldo,PUCARA,25,5,0,0,0,0,19,1,5,0,3,2,0,0,0,25,0,0,9,0,16
Cochabamba,Esteban Arze,Anzaldo,THAQO KASA,37,15,0,0,0,0,22,0,1,0,0,1,0,0,0,37,0,0,1,0,36
Cochabamba,Esteban Arze,Anzaldo,HUAYCHA PATA,21,0,0,0,0,1,20,0,0,0,0,0,0,0,0,21,0,0,1,0,20
Cochabamba,Esteban Arze,Anzaldo,THOLA THOLA,20,0,0,0,0,1,18,1,0,0,0,0,0,0,0,20,0,1,5,0,14
Cochabamba,Esteban Arze,Anzaldo,VILLA PUCARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cochabamba,Esteban Arze,Anzaldo,TORANCALI,74,0,2,0,0,0,50,22,2,0,0,2,0,0,0,74,32,0,3,0,39
Cochabamba,Esteban Arze,Anzaldo,VILLA TOTORAL,32,25,2,0,0,0,5,0,1,0,0,1,0,0,0,32,0,1,0,0,31
Cochabamba,Esteban Arze,Anzaldo,YANA CIENEGA,32,12,3,0,0,5,12,0,0,0,0,0,0,0,0,32,0,13,0,0,19
Cochabamba,Esteban Arze,Anzaldo,BOTEJANI,45,21,4,0,0,1,19,0,0,0,0,0,0,0,0,45,0,0,0,0,45
Cochabamba,Esteban Arze,Anzaldo,CHALLAMAYU,13,0,0,0,1,1,9,2,3,0,0,0,0,3,0,13,0,0,0,0,13
Cochabamba,Esteban Arze,Anzaldo,LLALLAGUANI,44,4,15,0,0,0,24,1,4,0,0,4,0,0,0,44,27,0,0,0,17
Cochabamba,Esteban Arze,Anzaldo,KJOCHI KASA,21,0,0,0,0,0,21,0,4,0,0,4,0,0,0,21,18,0,0,0,3
Cochabamba,Esteban Arze,Anzaldo,MOLLINI CENTRO,53,7,17,0,0,0,29,0,4,0,0,4,0,0,0,53,11,3,1,0,38
Cochabamba,Esteban Arze,Anzaldo,PAJCHAPA ALTO,31,0,13,0,0,0,17,1,2,0,0,2,0,0,0,31,0,0,20,0,11
Cochabamba,Esteban Arze,Anzaldo,PUCA CHIQUERO,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,16,0,0,0,3
Cochabamba,Esteban Arze,Anzaldo,MUÑA MAYU,20,7,3,0,0,0,10,0,15,0,0,15,0,0,0,20,0,0,1,0,19
Cochabamba,Esteban Arze,Anzaldo,TARACUCHO,19,16,0,0,0,0,3,0,0,0,0,0,0,0,0,19,11,0,0,0,8
Cochabamba,Esteban Arze,Anzaldo,JATUN PAMPA,19,17,2,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,11
Cochabamba,Esteban Arze,Anzaldo,MOLLINI A,39,4,5,0,0,0,30,0,2,0,0,2,0,0,0,39,0,0,0,0,39
Cochabamba,Esteban Arze,Anzaldo,HUAYCHA KASA,15,10,2,0,0,0,2,1,0,0,0,0,0,0,0,15,0,0,0,1,14
Cochabamba,Esteban Arze,Anzaldo,CARACOLLO,7,4,0,0,0,2,1,0,0,0,0,0,0,0,0,7,6,0,0,0,1
Cochabamba,Esteban Arze,Anzaldo,FLORES RANCHO,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,11,4,0,0,0,7
Cochabamba,Esteban Arze,Anzaldo,HUMA PIRHUA,39,22,1,0,0,0,16,0,17,0,0,17,0,0,0,39,25,0,0,0,14
Cochabamba,Esteban Arze,Anzaldo,JATUN PUJRU,33,0,2,0,0,0,29,2,2,0,0,2,0,0,0,33,1,0,0,0,32
Cochabamba,Esteban Arze,Anzaldo,LLAVINI ALTO,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,1,16,0,2
