departamento,Provincia,Municipio,ciudad_comunidad,techo_teja
Cochabamba,Ayopaya,Cocapata,CASAY VINTO,0
Cochabamba,Ayopaya,Cocapata,CHORO (DISPERSO),0
Cochabamba,Ayopaya,Cocapata,CHORO,18
Cochabamba,Ayopaya,Cocapata,CONDOR HUTA,0
Cochabamba,Ayopaya,Cocapata,COTACAJES,2
Cochabamba,Ayopaya,Cocapata,FALSURI,0
Cochabamba,Ayopaya,Cocapata,INCACASANI,0
Cochabamba,Ayopaya,Cocapata,JATUN PAMPA,2
Cochabamba,Ayopaya,Cocapata,KUMARA,0
Cochabamba,Ayopaya,Cocapata,MARAVILLAS,1
Cochabamba,Ayopaya,Cocapata,MUÑOZ CUEVA,0
Cochabamba,Ayopaya,Cocapata,PALCA PALCA,1
Cochabamba,Ayopaya,Cocapata,PARARANI,0
Cochabamba,Ayopaya,Cocapata,SANTA ELENA,0
Cochabamba,Ayopaya,Cocapata,QORI MAYU,0
Cochabamba,Ayopaya,Cocapata,SAN CRISTOBAL,1
Cochabamba,Ayopaya,Cocapata,SEQUERANCHO,0
Cochabamba,Ayopaya,Cocapata,TETILLAS,1
Cochabamba,Ayopaya,Cocapata,SAN MIGUEL,0
Cochabamba,Ayopaya,Cocapata,CALATACATA,0
Cochabamba,Ayopaya,Cocapata,KULLO CUEVA,0
Cochabamba,Ayopaya,Cocapata,FLORIDA,0
Cochabamba,Ayopaya,Cocapata,JESUS MARIA,0
Cochabamba,Ayopaya,Cocapata,CHUTO ORKO,0
Cochabamba,Ayopaya,Cocapata,HUAJCHAMAYU,1
Cochabamba,Ayopaya,Cocapata,LAGUNILLAS,0
Cochabamba,Ayopaya,Cocapata,MOLINO RANCHO,1
Cochabamba,Ayopaya,Cocapata,SUCHUNI,0
Cochabamba,Ayopaya,Cocapata,CALIENTES,1
Cochabamba,Ayopaya,Cocapata,HUAYLLAS,1
Cochabamba,Ayopaya,Cocapata,MILLUNI,0
Cochabamba,Ayopaya,Cocapata,PUTUCUNI,0
Cochabamba,Ayopaya,Cocapata,VERA CRUZ,0
Cochabamba,Ayopaya,Cocapata,VISCAINO,0
Cochabamba,Ayopaya,Cocapata,VILLA VINTO,0
Cochabamba,Ayopaya,Cocapata,10 DE JULIO,0
Cochabamba,Ayopaya,Cocapata,ALTO COLORADO,0
Cochabamba,Ayopaya,Cocapata,ALZUNI,0
Cochabamba,Ayopaya,Cocapata,AROMA,0
Cochabamba,Ayopaya,Cocapata,BAJO CHILLAVI,0
Cochabamba,Ayopaya,Cocapata,CARMEN PAMPA,0
Cochabamba,Ayopaya,Cocapata,CHARO PLAYA,0
Cochabamba,Ayopaya,Cocapata,CHILLAVI,2
Cochabamba,Ayopaya,Cocapata,CHORITO,0
Cochabamba,Ayopaya,Cocapata,KOCHA WAYCO,0
Cochabamba,Ayopaya,Cocapata,COLORADO,0
Cochabamba,Ayopaya,Cocapata,CORRALITO AROMA,0
Cochabamba,Ayopaya,Cocapata,CUESTA SIKI,0
Cochabamba,Ayopaya,Cocapata,GUALBERTO VILLARROEL,0
Cochabamba,Ayopaya,Cocapata,HUAPI PUCARA,0
Cochabamba,Ayopaya,Cocapata,HUAYLLAS VERDE,0
Cochabamba,Ayopaya,Cocapata,JALANTOQO,0
Cochabamba,Ayopaya,Cocapata,JATUN RUMI,1
Cochabamba,Ayopaya,Cocapata,KALA KALA,0
Cochabamba,Ayopaya,Cocapata,KELLO KASA,0
Cochabamba,Ayopaya,Cocapata,LINKUPATA,0
Cochabamba,Ayopaya,Cocapata,MACHACAIMA,0
Cochabamba,Ayopaya,Cocapata,NUEVA AYOPAYA,0
Cochabamba,Ayopaya,Cocapata,NUEVA ESPERANZA,0
Cochabamba,Ayopaya,Cocapata,PABLO CUEVA,0
Cochabamba,Ayopaya,Cocapata,PALTA CUEVA,0
Cochabamba,Ayopaya,Cocapata,PAMPA FLORES,0
Cochabamba,Ayopaya,Cocapata,SUCHUNI VERDE,0
Cochabamba,Ayopaya,Cocapata,TOLDOS CUEVA,0
Cochabamba,Ayopaya,Cocapata,VENTANANI,0
Cochabamba,Ayopaya,Cocapata,VILLA NUEVA,0
Cochabamba,Ayopaya,Cocapata,VILLA PALMAR,0
Cochabamba,Ayopaya,Cocapata,VILLA SAN ISIDRO,0
Cochabamba,Ayopaya,Cocapata,WALLATANI,0
Cochabamba,Ayopaya,Cocapata,VILLA CARMEN,0
Cochabamba,Ayopaya,Cocapata,SANTO DOMINGO,0
Cochabamba,Ayopaya,Cocapata,POTRERO,0
Cochabamba,Ayopaya,Cocapata,OJOLLONI,0
Cochabamba,Ayopaya,Cocapata,JUCHUY JATUN RUMI,0
Cochabamba,Ayopaya,Cocapata,TOQUE BOMBO,0
Cochabamba,Ayopaya,Cocapata,YUNGAS CHILLAVI,0
Cochabamba,Ayopaya,Cocapata,PHAJCHA PATA,0
Cochabamba,Ayopaya,Cocapata,TOCORANI,0
Cochabamba,Ayopaya,Cocapata,TOTORANI,0
Cochabamba,Ayopaya,Cocapata,VILLA SAN MIGUEL,0
Cochabamba,Ayopaya,Cocapata,CHAUPILOMA,0
Cochabamba,Ayopaya,Cocapata,JATUN PAMPA,0
Cochabamba,Ayopaya,Cocapata,ICARI,0
Cochabamba,Ayopaya,Cocapata,LINKU,0
Cochabamba,Ayopaya,Cocapata,PULLCHINTAS,0
Cochabamba,Ayopaya,Cocapata,CALABATEA,2
Cochabamba,Ayopaya,Cocapata,CHAQUI LOMA,0
Cochabamba,Ayopaya,Cocapata,MACHACAMARCA,0
Cochabamba,Ayopaya,Cocapata,PUCARITA,4
Cochabamba,Ayopaya,Cocapata,LA AGUADA,0
Cochabamba,Ayopaya,Cocapata,RINCONADA,0
Cochabamba,Ayopaya,Cocapata,ROSA Y VALLE,0
Cochabamba,Ayopaya,Cocapata,SANKAYUNI,0
Cochabamba,Ayopaya,Cocapata,SEPULTURAS,1
Cochabamba,Ayopaya,Cocapata,TEMBLADERAS,0
Cochabamba,Ayopaya,Cocapata,TIERRAS NUEVAS,0
Cochabamba,Ayopaya,Cocapata,TUNARI,0
Cochabamba,Ayopaya,Cocapata,CAJAS CALIENTES,0
Cochabamba,Ayopaya,Cocapata,CANTO CHURU,0
Cochabamba,Ayopaya,Cocapata,CHORITO,0
Cochabamba,Ayopaya,Cocapata,ESCALERANI PAPALOMA,0
Cochabamba,Ayopaya,Cocapata,KANCO,0
Cochabamba,Ayopaya,Cocapata,LAGUNAS CARMEN,0
Cochabamba,Ayopaya,Cocapata,ÑAÑALOMA,0
Cochabamba,Esteban Arze,Tarata,VILLA BARRIENTOS,3
Cochabamba,Esteban Arze,Tarata,JATUN COTANI,0
Cochabamba,Esteban Arze,Tarata,JUAN VENA,12
Cochabamba,Esteban Arze,Tarata,LINKURINA,13
Cochabamba,Esteban Arze,Tarata,MILLOMA,11
Cochabamba,Esteban Arze,Tarata,PAJCHA SAN MIGUEL,14
Cochabamba,Esteban Arze,Tarata,TARATA,429
Cochabamba,Esteban Arze,Tarata,VILLA RECREO,3
Cochabamba,Esteban Arze,Tarata,OVEJERIA,15
Cochabamba,Esteban Arze,Tarata,PIRQUE,0
Cochabamba,Esteban Arze,Tarata,QUESO HUATA,3
Cochabamba,Esteban Arze,Tarata,HUERTA MAYU,41
Cochabamba,Esteban Arze,Tarata,PARIGUANI,0
Cochabamba,Esteban Arze,Tarata,RODEO,5
Cochabamba,Esteban Arze,Tarata,TAILACA,2
Cochabamba,Esteban Arze,Tarata,VILLA CHULLPA,8
Cochabamba,Esteban Arze,Tarata,COTANI,13
Cochabamba,Esteban Arze,Tarata,VILLA NUEVA,3
Cochabamba,Esteban Arze,Tarata,VILLA SAN JOSE,10
Cochabamba,Esteban Arze,Tarata,DURAZNUNI,6
Cochabamba,Esteban Arze,Tarata,LA MAICA,19
Cochabamba,Esteban Arze,Tarata,VISCACHACHI,1
Cochabamba,Esteban Arze,Tarata,MONTE PUNTA,2
Cochabamba,Esteban Arze,Tarata,TUNAZANI,9
Cochabamba,Esteban Arze,Tarata,IZATA,35
Cochabamba,Esteban Arze,Tarata,CALA CALA,2
Cochabamba,Esteban Arze,Tarata,LOJOSKA,22
Cochabamba,Esteban Arze,Tarata,POTRERO,9
Cochabamba,Esteban Arze,Tarata,TUJMAN VISCACHANI,1
Cochabamba,Esteban Arze,Tarata,YANA RUMI,8
Cochabamba,Esteban Arze,Tarata,HUAYCULI,33
Cochabamba,Esteban Arze,Tarata,PUJYUNI,17
Cochabamba,Esteban Arze,Tarata,TUNAS MAYU,0
Cochabamba,Esteban Arze,Tarata,VILLA CARREÑO,6
Cochabamba,Esteban Arze,Tarata,YANA LOMA,0
Cochabamba,Esteban Arze,Tarata,KELLU MAYU,3
Cochabamba,Esteban Arze,Tarata,HUASA RANCHO,18
Cochabamba,Esteban Arze,Tarata,MENDEZ MAMATA,21
Cochabamba,Esteban Arze,Anzaldo,ANZALDO,103
Cochabamba,Esteban Arze,Anzaldo,BLANCO RANCHO,9
Cochabamba,Esteban Arze,Anzaldo,BUENA VISTA,1
Cochabamba,Esteban Arze,Anzaldo,CABRERA,1
Cochabamba,Esteban Arze,Anzaldo,CHILLKANI,2
Cochabamba,Esteban Arze,Anzaldo,CHAUPI MOLINO,0
Cochabamba,Esteban Arze,Anzaldo,JATUN CIENEGA,0
Cochabamba,Esteban Arze,Anzaldo,KALA LLUSTA,0
Cochabamba,Esteban Arze,Anzaldo,LLAVINI BAJO,13
Cochabamba,Esteban Arze,Anzaldo,LLOQUE MAYU,1
Cochabamba,Esteban Arze,Anzaldo,LLULLUCHANI,0
Cochabamba,Esteban Arze,Anzaldo,MOLLE PUJRU,3
Cochabamba,Esteban Arze,Anzaldo,MILLUNI B,2
Cochabamba,Esteban Arze,Anzaldo,MURIA (SUB CENTRAL LINDE K'ASA),4
Cochabamba,Esteban Arze,Anzaldo,PAJCHA PATA LUX,33
Cochabamba,Esteban Arze,Anzaldo,PUCARA PAMPA,0
Cochabamba,Esteban Arze,Anzaldo,QUEBRADA HONDA,0
Cochabamba,Esteban Arze,Anzaldo,SALTO,0
Cochabamba,Esteban Arze,Anzaldo,SIVINGANI,0
Cochabamba,Esteban Arze,Anzaldo,THOLA KASA,0
Cochabamba,Esteban Arze,Anzaldo,TIJRASKA,51
Cochabamba,Esteban Arze,Anzaldo,AGUADA,1
Cochabamba,Esteban Arze,Anzaldo,ALFAMAYU,1
Cochabamba,Esteban Arze,Anzaldo,PUCARA,0
Cochabamba,Esteban Arze,Anzaldo,THAQO KASA,1
Cochabamba,Esteban Arze,Anzaldo,HUAYCHA PATA,0
Cochabamba,Esteban Arze,Anzaldo,THOLA THOLA,0
Cochabamba,Esteban Arze,Anzaldo,VILLA PUCARA,0
Cochabamba,Esteban Arze,Anzaldo,TORANCALI,21
Cochabamba,Esteban Arze,Anzaldo,VILLA TOTORAL,0
Cochabamba,Esteban Arze,Anzaldo,YANA CIENEGA,6
Cochabamba,Esteban Arze,Anzaldo,BOTEJANI,1
Cochabamba,Esteban Arze,Anzaldo,CHALLAMAYU,0
Cochabamba,Esteban Arze,Anzaldo,LLALLAGUANI,3
Cochabamba,Esteban Arze,Anzaldo,KJOCHI KASA,10
Cochabamba,Esteban Arze,Anzaldo,MOLLINI CENTRO,0
Cochabamba,Esteban Arze,Anzaldo,PAJCHAPA ALTO,1
Cochabamba,Esteban Arze,Anzaldo,PUCA CHIQUERO,0
Cochabamba,Esteban Arze,Anzaldo,MUÑA MAYU,0
Cochabamba,Esteban Arze,Anzaldo,TARACUCHO,0
Cochabamba,Esteban Arze,Anzaldo,JATUN PAMPA,2
Cochabamba,Esteban Arze,Anzaldo,MOLLINI A,4
Cochabamba,Esteban Arze,Anzaldo,HUAYCHA KASA,0
Cochabamba,Esteban Arze,Anzaldo,CARACOLLO,3
Cochabamba,Esteban Arze,Anzaldo,FLORES RANCHO,0
Cochabamba,Esteban Arze,Anzaldo,HUMA PIRHUA,13
Cochabamba,Esteban Arze,Anzaldo,JATUN PUJRU,0
Cochabamba,Esteban Arze,Anzaldo,LLAVINI ALTO,0
Cochabamba,Esteban Arze,Anzaldo,MACIAS,8
Cochabamba,Esteban Arze,Anzaldo,PHINQUINA,0
Cochabamba,Esteban Arze,Anzaldo,RODEO,0
Cochabamba,Esteban Arze,Anzaldo,VILLA LAGUNITA,0
Cochabamba,Esteban Arze,Anzaldo,CHAPINI,0
Cochabamba,Esteban Arze,Anzaldo,HUERTA MAYU ALTO,0
Cochabamba,Esteban Arze,Anzaldo,SINDICATO QUIRIRIA,19
Cochabamba,Esteban Arze,Anzaldo,SAN ISIDRO,9
Cochabamba,Esteban Arze,Anzaldo,TOLAHARA,0
Cochabamba,Esteban Arze,Anzaldo,VILLA SAN JOSE,6
Cochabamba,Esteban Arze,Anzaldo,VILLA CARMEN,0
Cochabamba,Esteban Arze,Anzaldo,HUERTA MAYA,2
Cochabamba,Esteban Arze,Anzaldo,CARANOTA,12
Cochabamba,Esteban Arze,Anzaldo,LA VIÑA,6
Cochabamba,Esteban Arze,Anzaldo,MOROCHATA,0
Cochabamba,Esteban Arze,Anzaldo,QUIRUSILLANI,0
Cochabamba,Esteban Arze,Anzaldo,SOICO,18
Cochabamba,Esteban Arze,Anzaldo,THAYA PAYA,0
Cochabamba,Esteban Arze,Anzaldo,WAGINI,0
Cochabamba,Esteban Arze,Anzaldo,PANDURO,5
Cochabamba,Esteban Arze,Arbieto,ACHAMOCO,40
Cochabamba,Esteban Arze,Arbieto,INI RANCHO,7
Cochabamba,Esteban Arze,Arbieto,LA LOMA,26
Cochabamba,Esteban Arze,Arbieto,SANTA ROSA,43
Cochabamba,Esteban Arze,Arbieto,TIATACO,189
Cochabamba,Esteban Arze,Arbieto,VILLA MERCEDES,33
Cochabamba,Esteban Arze,Arbieto,VILLA VERDE,14
Cochabamba,Esteban Arze,Arbieto,KORY MAYU,7
Cochabamba,Esteban Arze,Arbieto,LOMAS LIQUINAS,20
Cochabamba,Esteban Arze,Arbieto,ARBIETO,333
Cochabamba,Esteban Arze,Arbieto,RANCHO CALISAYA,4
Cochabamba,Esteban Arze,Arbieto,ARANJUEZ,62
Cochabamba,Esteban Arze,Arbieto,LIQUINAS,37
Cochabamba,Esteban Arze,Arbieto,JALLPATIO,4
Cochabamba,Esteban Arze,Arbieto,PAMPA MAMATA,47
Cochabamba,Esteban Arze,Arbieto,ARBIETO COCHABAMBA,25
Cochabamba,Esteban Arze,Arbieto,ANGOSTURA,70
Cochabamba,Esteban Arze,Arbieto,ARPITA,21
Cochabamba,Esteban Arze,Arbieto,CANELAS,2
Cochabamba,Esteban Arze,Arbieto,PATA CHIRIGUA,8
Cochabamba,Esteban Arze,Arbieto,VILLA CABOT,39
Cochabamba,Esteban Arze,Arbieto,COPA PUGIO NUEVO,17
Cochabamba,Esteban Arze,Arbieto,MAMANACA,59
Cochabamba,Esteban Arze,Arbieto,MUYURINA,16
Cochabamba,Esteban Arze,Arbieto,RAYO PAMPA,62
Cochabamba,Esteban Arze,Arbieto,KALUYO,24
Cochabamba,Esteban Arze,Arbieto,TACO LOMA,7
Cochabamba,Esteban Arze,Arbieto,JATAN PATA,13
Cochabamba,Esteban Arze,Arbieto,ACHIOTA,15
Cochabamba,Esteban Arze,Arbieto,VILLA IMPERIAL,26
Cochabamba,Esteban Arze,Arbieto,SANTA ROSA DE LIMA,28
Cochabamba,Esteban Arze,Arbieto,LLAVE MAYU,21
Cochabamba,Esteban Arze,Arbieto,PUENTE CAPRILES LLAVE MAYU II,15
Cochabamba,Esteban Arze,Arbieto,CANTO COPAPUJYO,14
Cochabamba,Esteban Arze,Arbieto,COPAPUJYO VIEJO,30
Cochabamba,Esteban Arze,Arbieto,FLORES RANCHO,13
Cochabamba,Esteban Arze,Arbieto,JAMACHUMA,33
Cochabamba,Esteban Arze,Arbieto,THAJRA,16
Cochabamba,Esteban Arze,Arbieto,20 DE MAYO,4
Cochabamba,Esteban Arze,Arbieto,ALTO LITORAL,13
Cochabamba,Esteban Arze,Sacabamba,SACABAMBA,35
Cochabamba,Esteban Arze,Sacabamba,HURA HUERTA,20
Cochabamba,Esteban Arze,Sacabamba,PATA HUERTA,1
Cochabamba,Esteban Arze,Sacabamba,FLORES PAMPA,0
Cochabamba,Esteban Arze,Sacabamba,CHIMPA RANCHO,0
Cochabamba,Esteban Arze,Sacabamba,CHIARA KJOCHI,0
Cochabamba,Esteban Arze,Sacabamba,SACABAMBA ALTO,13
Cochabamba,Esteban Arze,Sacabamba,TOLAHUANI,0
Cochabamba,Esteban Arze,Sacabamba,YUNKA TAKI,2
Cochabamba,Esteban Arze,Sacabamba,MATARANI,0
Cochabamba,Esteban Arze,Sacabamba,APILLAPA BAJO,1
Cochabamba,Esteban Arze,Sacabamba,JATUN MAYU,0
Cochabamba,Esteban Arze,Sacabamba,CHALLAQUE BAJO,0
Cochabamba,Esteban Arze,Sacabamba,APILLAPA ALTO,0
Cochabamba,Esteban Arze,Sacabamba,COLLPA KASA,0
Cochabamba,Esteban Arze,Sacabamba,JATUN PAMPA,1
Cochabamba,Esteban Arze,Sacabamba,CHALLAQUE ALTO,1
Cochabamba,Esteban Arze,Sacabamba,VILLA SAN ISIDRO,1
Cochabamba,Esteban Arze,Sacabamba,CHALLAQUE BAJO,0
Cochabamba,Esteban Arze,Sacabamba,MATARANI,3
Cochabamba,Esteban Arze,Sacabamba,MOLLEPUNKU,27
Cochabamba,Esteban Arze,Sacabamba,LLALLAGUA,0
Cochabamba,Esteban Arze,Sacabamba,MOJON LOMA,12
Cochabamba,Esteban Arze,Sacabamba,RUMI HUAYCU,1
Cochabamba,Esteban Arze,Sacabamba,TOMA PUNKO,0
Cochabamba,Esteban Arze,Sacabamba,CHAUPICOLLO ALTO,4
Cochabamba,Esteban Arze,Sacabamba,CHAUPICOLLO BAJO,1
Cochabamba,Esteban Arze,Sacabamba,MATARANI,0
Cochabamba,Esteban Arze,Sacabamba,PUCARUMA,1
Cochabamba,Esteban Arze,Sacabamba,SAN PEDRO,0
Cochabamba,Esteban Arze,Sacabamba,QUECOMA ALTO,10
Cochabamba,Esteban Arze,Sacabamba,JARANA,1
Cochabamba,Arani,Arani,ARANI,499
Cochabamba,Arani,Arani,ARACHACA,65
Cochabamba,Arani,Arani,CHEGUEJ MAYU,15
Cochabamba,Arani,Arani,HUAYCHAPATA,26
Cochabamba,Arani,Arani,JUTULAYA,12
Cochabamba,Arani,Arani,KEWINAL,3
Cochabamba,Arani,Arani,SERRANO,33
Cochabamba,Arani,Arani,VILLA BARRIENTOS,16
Cochabamba,Arani,Arani,VILLA FLORES,12
Cochabamba,Arani,Arani,JATUN PAMPA,0
Cochabamba,Arani,Arani,JUZGADO,40
Cochabamba,Arani,Arani,LAGUNA,24
Cochabamba,Arani,Arani,MOLLE MOLLE LAGUNA,28
Cochabamba,Arani,Arani,POCOATA BAJA,33
Cochabamba,Arani,Arani,SACSA,20
Cochabamba,Arani,Arani,SENTA KHOCHI,16
Cochabamba,Arani,Arani,ALTO ALIANZA,9
Cochabamba,Arani,Arani,TAMBILLO LINDE,52
Cochabamba,Arani,Arani,VILLA CARMEN,19
Cochabamba,Arani,Arani,VILLA EVITA,7
Cochabamba,Arani,Arani,NUEVA ALIANZA,3
Cochabamba,Arani,Arani,CAPILLA CHILICCHI,2
Cochabamba,Arani,Arani,CUESTA PUJRU,3
Cochabamba,Arani,Arani,KUMU HEWIÑA,16
Cochabamba,Arani,Arani,MOLLE MOLLE,30
Cochabamba,Arani,Arani,WASA WAYU,7
Cochabamba,Arani,Arani,BALCON PAMPA,12
Cochabamba,Arani,Arani,CATACHILLA,8
Cochabamba,Arani,Arani,COLLPA BAJA ETEROVICH,37
Cochabamba,Arani,Arani,COLLPA CIACO,26
Cochabamba,Arani,Arani,COLLPA GRANDE,19
Cochabamba,Arani,Arani,CONVENTO PAMPA,14
Cochabamba,Arani,Arani,LINDE GRANDE,19
Cochabamba,Arani,Arani,MAYUPATA,23
Cochabamba,Arani,Arani,ORTEGA CHICO,4
Cochabamba,Arani,Arani,PHAJCHA PATA,9
Cochabamba,Arani,Arani,PUCA HUASI,29
Cochabamba,Arani,Arani,PUCA ORKHO,5
Cochabamba,Arani,Arani,PUCAPAMPA,2
Cochabamba,Arani,Arani,SIVINGANI,8
Cochabamba,Arani,Arani,GERMAN TARDIO,34
Cochabamba,Arani,Arani,COLLPA BAJA,57
Cochabamba,Arani,Arani,COLLPA BAJA CHICO,7
Cochabamba,Arani,Arani,ORTEGA GRANDE,9
Cochabamba,Arani,Arani,AVENIDA LA PAZ,9
Cochabamba,Arani,Arani,CHULLPA ORQO,13
Cochabamba,Arani,Arani,COLCA CHAUPI SUYU,27
Cochabamba,Arani,Arani,COLKA,5
Cochabamba,Arani,Arani,COLLPA CHICO,21
Cochabamba,Arani,Arani,JANCHILLANI,1
Cochabamba,Arani,Arani,BALCONES,4
Cochabamba,Arani,Arani,CUCHILLERA,11
Cochabamba,Arani,Arani,PAJOMAL,2
Cochabamba,Arani,Arani,PHUYO PHUYO CHICO,4
Cochabamba,Arani,Arani,PILA PATA,8
Cochabamba,Arani,Arani,POCOATA,208
Cochabamba,Arani,Arani,SAGA SAGA,7
Cochabamba,Arani,Vacas,CHAKI KHOCHA,2
Cochabamba,Arani,Vacas,CHAULLA MAYU,33
Cochabamba,Arani,Vacas,HUALLANI,0
Cochabamba,Arani,Vacas,HUANCA PATA,4
Cochabamba,Arani,Vacas,JATUN MAYU,44
Cochabamba,Arani,Vacas,JUNTU TUYU,77
Cochabamba,Arani,Vacas,KAUKA,8
Cochabamba,Arani,Vacas,KOLLPA KHOCHA,11
Cochabamba,Arani,Vacas,LINDE CHICO,5
Cochabamba,Arani,Vacas,LLALLAGUA,0
Cochabamba,Arani,Vacas,MISUKANI,159
Cochabamba,Arani,Vacas,MUYUJ CHIPA,13
Cochabamba,Arani,Vacas,PAREDONES,81
Cochabamba,Arani,Vacas,PHAJCHA BAJA,1
Cochabamba,Arani,Vacas,PISCO MAYU A,7
Cochabamba,Arani,Vacas,RODEO,78
Cochabamba,Arani,Vacas,SAPILICA,14
Cochabamba,Arani,Vacas,SERKE RANCHO,31
Cochabamba,Arani,Vacas,TOTORA PAMPA,3
Cochabamba,Arani,Vacas,VACAS,12
Cochabamba,Arani,Vacas,WAYLLA KHOCHI,1
Cochabamba,Arani,Vacas,FLORES RANCHO,5
Cochabamba,Arani,Vacas,YANA TAMA,29
Cochabamba,Arani,Vacas,CHIWALAQUE,4
Cochabamba,Arani,Vacas,TOTORA PAMPA CHICO,1
Cochabamba,Arani,Vacas,CAÑADAS,225
Cochabamba,Arani,Vacas,CRUCE,2
Cochabamba,Arani,Vacas,EJMA MAYU,10
Cochabamba,Arani,Vacas,KULLKU,4
Cochabamba,Arani,Vacas,PISKHO MAYU,20
Cochabamba,Arani,Vacas,ROJAS RANCHO,26
Cochabamba,Arani,Vacas,AGUADA,0
Cochabamba,Arani,Vacas,VACAS KUCHU,1
Cochabamba,Arani,Vacas,ESTANCIA HUANO HUANO,0
Cochabamba,Arani,Vacas,PILAWITU,2
Cochabamba,Arani,Vacas,NUEVO AMANECER,1
Cochabamba,Arani,Vacas,LEGUAJES,0
Cochabamba,Arque,Arque,ARQUE,19
Cochabamba,Arque,Arque,CASA GRANDE,3
Cochabamba,Arque,Arque,CHACKOTACA,0
Cochabamba,Arque,Arque,CHAGO,0
Cochabamba,Arque,Arque,CHALLASIRCA,1
Cochabamba,Arque,Arque,CHAPAPANI,26
Cochabamba,Arque,Arque,TRANCA,1
Cochabamba,Arque,Arque,FUNDICION,2
Cochabamba,Arque,Arque,MACHAGMARCA,11
Cochabamba,Arque,Arque,JUCHUSUMA,0
Cochabamba,Arque,Arque,KUTIMARCA,3
Cochabamba,Arque,Arque,LAMA LAMA,2
Cochabamba,Arque,Arque,MILLOJA,0
Cochabamba,Arque,Arque,MURO KOLLPA,0
Cochabamba,Arque,Arque,OVEJERIA LARAMA,4
Cochabamba,Arque,Arque,OVEJERIA SAYARI,0
Cochabamba,Arque,Arque,PATACALLANI,0
Cochabamba,Arque,Arque,PERASANI,0
Cochabamba,Arque,Arque,SUNTURUTA,3
Cochabamba,Arque,Arque,TARACACHI,0
Cochabamba,Arque,Arque,TARUJAIÑA,0
Cochabamba,Arque,Arque,TACOLOMA,27
Cochabamba,Arque,Arque,VINTO,0
Cochabamba,Arque,Arque,SILLA KASA,2
Cochabamba,Arque,Arque,JARCAMAYU,10
Cochabamba,Arque,Arque,VILAQUE,0
Cochabamba,Arque,Arque,SOPO GRANDE,2
Cochabamba,Arque,Arque,LUQUI PAMPA,1
Cochabamba,Arque,Arque,COCAMARCA,1
Cochabamba,Arque,Arque,HUANCANI,8
Cochabamba,Arque,Arque,VILA VILA,0
Cochabamba,Arque,Arque,ALCANI,0
Cochabamba,Arque,Arque,PALLI PALLI,6
Cochabamba,Arque,Arque,SIVINGANI,0
Cochabamba,Arque,Arque,LAICOTA,0
Cochabamba,Arque,Arque,PONGO KASA,1
Cochabamba,Arque,Arque,LAJMA,0
Cochabamba,Arque,Arque,SAKANI,0
Cochabamba,Arque,Arque,TRES CRUCES,1
Cochabamba,Arque,Arque,SOPO CHICO,1
Cochabamba,Arque,Arque,JULLCHUMA,0
Cochabamba,Arque,Arque,CHUTICABALLO,4
Cochabamba,Arque,Arque,QOLLAPAMAYU,0
Cochabamba,Arque,Arque,TORRENI,19
Cochabamba,Arque,Arque,POTRERA,0
Cochabamba,Arque,Arque,PULPERA,3
Cochabamba,Arque,Arque,VIRTOMA,0
Cochabamba,Arque,Arque,LIQUICHIRI,0
Cochabamba,Arque,Arque,CHANGO,0
Cochabamba,Arque,Arque,JALAJALIRI,0
Cochabamba,Arque,Arque,VILLA 14 DE SEPTIEMBRE,9
Cochabamba,Arque,Arque,PUCAPAMPA,0
Cochabamba,Arque,Arque,LINKU,0
Cochabamba,Arque,Arque,QELLU QELLU,6
Cochabamba,Arque,Arque,24 DE JUNIO LARAMA,7
Cochabamba,Arque,Arque,WAYLLANI,0
Cochabamba,Arque,Arque,KASA ERA,0
Cochabamba,Arque,Arque,VILUYO ARQUE,0
Cochabamba,Arque,Arque,BELEN TAMBO,0
Cochabamba,Arque,Arque,CHAPAPANI CHICO,0
Cochabamba,Arque,Arque,CHASKA MOLLE,0
Cochabamba,Arque,Arque,DURAZNUNI,0
Cochabamba,Arque,Arque,KOCHI,1
Cochabamba,Arque,Arque,LLALLAGUA,0
Cochabamba,Arque,Arque,MOCKOHUIRA,1
Cochabamba,Arque,Arque,RANCHO CALIZAYA,1
Cochabamba,Arque,Arque,RETAMANI,6
Cochabamba,Arque,Arque,SIHUAYLLACU,0
Cochabamba,Arque,Arque,VILLA KASA,1
Cochabamba,Arque,Arque,WAYCHA,4
Cochabamba,Arque,Arque,YACO PAMPA,6
Cochabamba,Arque,Arque,YURAC SAYARI,0
Cochabamba,Arque,Arque,COLLPAMAYU,1
Cochabamba,Arque,Arque,CALLAJ CHULLPA CHICO,0
Cochabamba,Arque,Arque,WARISGALLO CHICO,6
Cochabamba,Arque,Arque,KORAPATA,0
Cochabamba,Arque,Arque,ABRA KHASA,0
Cochabamba,Arque,Arque,ACHACANA,4
Cochabamba,Arque,Arque,BERENGUELA,0
Cochabamba,Arque,Arque,COLCHA,3
Cochabamba,Arque,Arque,CARAMARCA,0
Cochabamba,Arque,Arque,MACHAGMARCA,3
Cochabamba,Arque,Arque,PARIA CHICO,0
Cochabamba,Arque,Arque,RODEO,0
Cochabamba,Arque,Arque,TUJSUMA,3
Cochabamba,Arque,Arque,VISCACHANI,0
Cochabamba,Arque,Arque,JANCOYU,10
Cochabamba,Arque,Arque,KHAPI,0
Cochabamba,Arque,Arque,KALAPAQUERI,3
