Departamento,Provincia,Municipio,Ciudad / Comunidad,pared_total,pared_ladrillo_cemento,pared_adobe_tapial,pared_tabique_quinche,pared_piedra,pared_madera,pared_canha_palma,pared_otro,techo_total,techo_calamina,techo_teja,techo_losa,techo_paja,techo_otro,piso_total,piso_tierra,piso_madera,piso_machimbre,piso_parquet,piso_ceramica,piso_cemento,piso_mosaico,piso_ladrillo,piso_otro
Cochabamba,Carrasco,Puerto Villarroel,VILLA VERDE (CENTRAL SENDA 5),95,7,0,0,0,47,33,8,95,22,31,0,34,8,95,85,0,0,0,0,10,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,VILLA IMPERIAL,95,19,0,0,0,76,0,0,95,14,80,0,1,0,95,56,0,0,0,3,36,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,VALLE SACTA,794,655,0,0,0,133,2,4,794,112,525,145,1,11,794,98,10,2,0,60,620,1,1,2
Cochabamba,Carrasco,Puerto Villarroel,VILLA TAMBORADA,45,11,0,0,0,32,2,0,45,8,36,0,1,0,45,30,0,0,0,0,15,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SANTA ANA D,28,0,0,0,0,24,3,1,28,8,20,0,0,0,28,28,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,TAMBORADA A-3,109,15,0,0,0,90,1,3,109,9,98,0,2,0,109,59,31,0,0,0,19,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,TAMBORADA B,51,8,0,0,0,42,1,0,51,6,44,0,1,0,51,38,1,0,0,0,12,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,12 DE JULIO,22,0,0,0,0,20,2,0,22,2,18,0,1,1,22,22,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,INGAVI SEGUNDA,25,0,0,0,0,25,0,0,25,19,2,0,4,0,25,25,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,VILLA ROSARIO,64,1,0,0,2,61,0,0,64,10,53,0,1,0,64,63,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,CARMEN SANTIBAÑEZ,22,1,0,0,0,15,4,2,22,12,5,1,3,1,22,21,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,MALDONADO,15,0,0,0,0,14,1,0,15,0,14,0,1,0,15,13,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,1 DE AGOSTO,7,0,0,0,0,7,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,16 DE JULIO,28,8,0,0,0,19,0,1,28,1,23,0,0,4,28,16,1,0,0,0,11,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,3 ESTRELLAS,5,0,0,0,0,4,1,0,5,0,4,0,1,0,5,5,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,JOSE MARIA LINARES,44,0,0,0,0,37,7,0,44,2,38,0,4,0,44,43,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SEGUNDA SAAVEDRA,17,1,0,0,0,11,5,0,17,2,12,0,3,0,17,17,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SORPRESA,28,1,0,0,0,26,0,1,28,5,22,0,1,0,28,23,5,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,TARATA A,49,15,0,0,0,34,0,0,49,5,44,0,0,0,49,34,0,0,0,1,13,0,1,0
Cochabamba,Carrasco,Puerto Villarroel,VALLE HERMOSO,61,10,1,0,1,49,0,0,61,19,42,0,0,0,61,44,0,0,0,0,17,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,VILLA CRISTAL,15,3,0,0,0,10,2,0,15,3,12,0,0,0,15,11,0,0,0,0,4,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,CONDOR,33,1,0,0,0,19,13,0,33,22,6,0,4,1,33,33,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,HERMANOS LEDEZMA,11,0,0,0,0,11,0,0,11,8,3,0,0,0,11,10,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,MONTE SINAI,14,0,0,0,0,4,10,0,14,10,3,0,1,0,14,14,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,NUEVA BELEN,11,0,0,0,0,10,1,0,11,4,7,0,0,0,11,11,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,TARIJA,24,3,0,0,0,15,3,3,24,7,17,0,0,0,24,24,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,POBLACION VILLA ZABALA,102,8,0,0,1,56,37,0,102,26,54,0,14,8,102,93,0,0,0,0,9,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,VILLA VERONICA,33,1,1,0,0,28,3,0,33,9,20,0,4,0,33,24,5,0,0,0,3,0,0,1
Cochabamba,Carrasco,Puerto Villarroel,3o GRUPO VALLE HERMOSO,31,1,0,0,0,29,1,0,31,4,27,0,0,0,31,23,7,0,0,0,1,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SAN RAFAEL,23,0,0,0,0,23,0,0,23,1,22,0,0,0,23,21,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SAN DOMINGO,19,0,0,0,0,19,0,0,19,11,7,0,1,0,19,19,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,25 DE JULIO,34,15,0,0,0,9,10,0,34,8,25,0,1,0,34,18,0,0,0,0,16,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SANTA ANA,121,11,0,0,0,107,3,0,121,10,111,0,0,0,121,101,1,0,0,1,18,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,JUNTA VECINAL VILLA VERDE,52,6,0,0,0,45,1,0,52,16,34,0,2,0,52,34,0,0,0,0,18,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SANDICATO VALLE ALTO,3,0,0,0,0,2,1,0,3,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,CORNELIO SAAVEDRA,38,1,0,0,1,35,1,0,38,1,35,0,1,1,38,33,1,0,0,0,4,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,12 ESTRELLAS,19,6,1,0,0,12,0,0,19,5,14,0,0,0,19,12,0,0,0,0,7,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,ALIANZA,6,0,0,0,0,6,0,0,6,4,1,0,1,0,6,6,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,GUARAYOS,18,0,0,0,0,18,0,0,18,14,2,0,2,0,18,18,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,AVAROA,58,9,0,0,0,41,6,2,58,13,44,0,1,0,58,46,0,0,0,0,12,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,CERRO VERDE,31,3,0,0,0,14,14,0,31,1,28,0,2,0,31,22,0,0,0,1,8,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SAN SALVADOR,12,0,0,0,0,9,3,0,12,8,0,0,3,1,12,12,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,NUEVA JERUSALEN,141,4,0,0,0,117,15,5,141,33,85,0,23,0,141,133,0,0,0,0,8,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,PRIMERO DE MAYO,179,38,0,0,0,110,28,3,179,61,98,0,20,0,179,143,2,0,0,0,34,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SAN LORENZO,30,4,0,0,1,24,1,0,30,4,25,0,1,0,30,22,0,0,0,0,8,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,LUPE LUPE,13,5,0,0,0,8,0,0,13,3,7,1,2,0,13,6,0,0,0,2,5,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,6 DE AGOSTO,13,0,0,0,0,12,1,0,13,2,9,0,2,0,13,12,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,NAZARENO 2,25,3,0,0,0,11,9,2,25,6,18,0,1,0,25,17,0,0,0,0,8,0,0,0
Cochabamba,Carrasco,Puerto Villarroel,SAN ISIDRO B,29,0,0,0,0,20,9,0,29,18,0,0,11,0,29,25,4,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,CHANCADORA,208,131,0,0,1,72,3,1,208,22,176,6,0,4,208,40,2,0,0,7,154,0,1,4
Cochabamba,Carrasco,Entre Ríos,CRUCE CHANCADORA,52,48,1,0,0,3,0,0,52,13,36,1,0,2,52,4,0,0,0,4,44,0,0,0
Cochabamba,Carrasco,Entre Ríos,1 DE MAYO,28,0,0,0,0,14,14,0,28,6,6,0,16,0,28,28,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ISARZAMA,420,304,0,1,2,104,1,8,420,55,291,66,2,6,420,62,7,0,0,52,294,0,4,1
Cochabamba,Carrasco,Entre Ríos,9 DE ABRIL,15,5,0,0,0,7,2,1,15,5,5,0,4,1,15,9,0,0,0,0,6,0,0,0
Cochabamba,Carrasco,Entre Ríos,9 DE ABRIL YAPACANI,12,7,0,0,0,5,0,0,12,4,8,0,0,0,12,4,0,0,0,0,7,0,1,0
Cochabamba,Carrasco,Entre Ríos,ALMENDRILLO,27,0,3,2,0,18,1,3,27,5,9,0,11,2,27,24,3,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ALTO LINARES,168,59,0,0,1,100,7,1,168,19,136,2,10,1,168,100,0,0,0,7,61,0,0,0
Cochabamba,Carrasco,Entre Ríos,AROCAGUA,29,9,0,0,0,16,2,2,29,8,14,1,5,1,29,20,0,0,0,8,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,ARQUE,21,1,0,0,0,16,4,0,21,7,8,0,5,1,21,19,0,0,0,1,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,AYOPAYA,37,1,0,0,0,16,19,1,37,24,0,0,13,0,37,35,1,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,LOS BRAVOS,11,1,0,0,0,10,0,0,11,0,11,0,0,0,11,7,0,0,0,0,4,0,0,0
Cochabamba,Carrasco,Entre Ríos,RIO BLANCO,362,196,0,0,0,111,22,33,362,124,178,5,20,35,362,141,9,0,0,11,188,3,2,8
Cochabamba,Carrasco,Entre Ríos,CONCORDIA,32,1,0,0,0,6,25,0,32,5,1,0,26,0,32,28,3,0,0,0,0,1,0,0
Cochabamba,Carrasco,Entre Ríos,COTOCA,30,0,0,0,0,17,12,1,30,6,19,0,4,1,30,30,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,CRISTO REY,8,3,0,0,0,5,0,0,8,5,2,1,0,0,8,5,0,0,0,0,3,0,0,0
Cochabamba,Carrasco,Entre Ríos,CRUZ DEL SUR,13,1,0,0,2,10,0,0,13,0,13,0,0,0,13,12,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,EL CARMEN,31,3,0,0,0,22,3,3,31,0,18,0,2,11,31,28,0,0,0,0,3,0,0,0
Cochabamba,Carrasco,Entre Ríos,EL SALVADOR,63,1,0,0,0,33,27,2,63,27,2,0,31,3,63,62,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,INDEPENDIENTE,31,11,0,0,0,16,0,4,31,7,17,3,0,4,31,15,0,0,0,1,13,0,0,2
Cochabamba,Carrasco,Entre Ríos,NUEVA JERUSALEN,4,0,0,0,0,4,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ILLIMANI,98,7,1,0,1,57,32,0,98,18,65,0,15,0,98,62,0,0,0,0,36,0,0,0
Cochabamba,Carrasco,Entre Ríos,ISARZAMITA,17,0,0,0,0,15,2,0,17,4,8,0,5,0,17,17,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ISLA ICHOA,28,0,0,0,0,6,13,9,28,7,0,0,14,7,28,23,4,0,0,0,0,0,0,1
Cochabamba,Carrasco,Entre Ríos,JATUN CIENEGA,53,2,0,0,3,35,13,0,53,4,44,0,1,4,53,53,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,VILLA LORETO,30,0,0,0,0,9,21,0,30,15,1,0,14,0,30,30,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,LORITOS,37,2,0,0,0,26,9,0,37,6,23,0,8,0,37,35,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Entre Ríos,LOS AMIGOS,42,0,0,0,0,40,2,0,42,6,35,0,1,0,42,38,0,0,0,0,4,0,0,0
Cochabamba,Carrasco,Entre Ríos,LOS ANGELES,33,5,0,0,0,25,3,0,33,3,26,0,4,0,33,26,0,0,0,0,7,0,0,0
Cochabamba,Carrasco,Entre Ríos,MANCO KAPAC I,47,28,0,0,0,15,4,0,47,8,33,3,3,0,47,19,0,0,0,8,20,0,0,0
Cochabamba,Carrasco,Entre Ríos,MANCO KAPAC III,31,7,0,0,0,20,4,0,31,13,11,0,6,1,31,21,0,0,0,0,10,0,0,0
Cochabamba,Carrasco,Entre Ríos,MANCO KAPAC II,58,1,0,0,4,47,5,1,58,9,39,0,10,0,58,56,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Entre Ríos,22 DE MAYO,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,MONTE RICO,40,0,0,0,0,28,12,0,40,8,12,0,17,3,40,39,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,MORALES,45,3,0,0,0,39,3,0,45,0,31,0,14,0,45,41,0,0,0,0,4,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO ICHOA,28,0,0,0,0,24,4,0,28,7,9,0,11,1,28,27,0,0,0,0,0,0,0,1
Cochabamba,Carrasco,Entre Ríos,NUEVA VIDA,81,7,0,0,0,66,7,1,81,13,55,0,13,0,81,77,1,0,0,0,3,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO AMANECER B,33,0,0,0,0,26,7,0,33,10,3,0,20,0,33,33,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO AMANECER D,8,0,0,0,0,8,0,0,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO HORIZONTE,45,12,0,0,0,33,0,0,45,1,40,0,4,0,45,18,0,0,0,0,26,0,1,0
Cochabamba,Carrasco,Entre Ríos,ORIENTAL,55,10,0,0,3,38,3,1,55,19,27,0,7,2,55,54,0,0,0,1,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,PAROTANI,62,0,0,0,0,44,16,2,62,5,33,0,20,4,62,61,0,0,0,0,0,0,0,1
Cochabamba,Carrasco,Entre Ríos,PICHACANI,9,1,0,0,0,8,0,0,9,6,3,0,0,0,9,9,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,PLAYA ALTA,43,0,0,0,3,37,3,0,43,19,11,0,12,1,43,41,0,0,0,0,0,0,0,2
Cochabamba,Carrasco,Entre Ríos,PUERTO ANDINO,75,7,0,0,0,39,19,10,75,14,33,0,13,15,75,64,0,0,0,0,11,0,0,0
Cochabamba,Carrasco,Entre Ríos,PUERTO COTAIGAITA,40,0,0,0,0,24,14,2,40,14,3,0,21,2,40,39,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,PUERTO ICHILO,48,2,0,0,0,36,8,2,48,14,21,0,12,1,48,47,0,0,0,0,0,0,0,1
Cochabamba,Carrasco,Entre Ríos,PUERTO RAMOS,47,2,0,0,0,15,30,0,47,12,4,0,29,2,47,45,1,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,QUILLACOLLO,37,0,0,0,0,33,2,2,37,4,28,0,3,2,37,35,0,0,0,0,1,0,0,1
Cochabamba,Carrasco,Entre Ríos,RIO BLANCO AGRARIO,16,4,0,0,0,10,2,0,16,5,9,0,1,1,16,7,4,0,0,0,5,0,0,0
Cochabamba,Carrasco,Entre Ríos,RODEO CHICO,8,0,0,0,0,7,1,0,8,0,7,0,0,1,8,7,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,RUMI TAMBO,20,5,0,0,0,6,8,1,20,0,14,4,1,1,20,14,0,0,0,0,6,0,0,0
Cochabamba,Carrasco,Entre Ríos,SACABA,65,10,0,0,1,53,1,0,65,10,50,1,3,1,65,56,0,0,0,0,9,0,0,0
Cochabamba,Carrasco,Entre Ríos,SAJTA,85,4,1,0,0,30,46,4,85,23,12,1,43,6,85,82,1,0,0,1,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,SAN BENITO,76,30,0,0,0,42,4,0,76,14,57,1,3,1,76,42,1,0,0,1,32,0,0,0
Cochabamba,Carrasco,Entre Ríos,SAN JOSE,13,0,0,0,0,13,0,0,13,1,11,0,1,0,13,13,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,SAN SALVADOR,156,9,0,0,4,116,27,0,156,35,71,0,48,2,156,142,2,0,0,0,11,0,0,1
Cochabamba,Carrasco,Entre Ríos,SAN SEVERINO,21,1,0,0,0,16,3,1,21,1,16,0,4,0,21,20,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,SANTA BARBARA,109,31,1,0,1,74,2,0,109,62,36,1,5,5,109,65,2,0,0,2,38,1,0,1
Cochabamba,Carrasco,Entre Ríos,SANTA ISABEL,23,0,0,0,0,17,5,1,23,2,16,0,2,3,23,23,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,SANTA ROSITA,6,0,0,0,0,6,0,0,6,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,TERCERA LINARES,20,0,0,0,0,6,14,0,20,13,0,0,7,0,20,20,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,TRUJILLO,13,0,0,0,0,11,2,0,13,0,11,0,2,0,13,12,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,TUNARI,40,0,0,0,0,37,3,0,40,4,34,0,2,0,40,38,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Entre Ríos,URKUPIÑA,27,3,0,0,0,17,3,4,27,1,18,0,3,5,27,20,0,0,0,0,3,0,0,4
Cochabamba,Carrasco,Entre Ríos,VILLA INGAVI,26,0,0,0,0,25,0,1,26,1,24,0,0,1,26,24,0,0,0,0,1,0,0,1
Cochabamba,Carrasco,Entre Ríos,VILLA UNION,122,3,0,0,1,117,1,0,122,5,110,0,5,2,122,112,2,0,0,0,8,0,0,0
Cochabamba,Carrasco,Entre Ríos,25 DE ABRIL,74,32,0,0,0,38,2,2,74,31,39,0,3,1,74,42,0,0,0,1,30,0,0,1
Cochabamba,Carrasco,Entre Ríos,AMBORO,39,0,0,0,0,11,28,0,39,11,0,0,28,0,39,39,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,MANANTIAL (CENTRAL BULO BULO),65,1,0,1,0,26,37,0,65,23,16,0,25,1,65,65,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ENTRE RIOS,2322,1801,8,3,10,405,58,37,2322,702,1276,196,52,96,2322,405,20,0,0,229,1623,16,6,23
Cochabamba,Carrasco,Entre Ríos,MANCO KAPAC,946,711,0,1,2,160,61,11,946,172,605,56,93,20,946,239,2,0,0,72,616,0,8,9
Cochabamba,Carrasco,Entre Ríos,10 DE MARZO,62,0,0,0,0,35,26,1,62,26,3,0,30,3,62,61,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,16 DE JULIO,61,1,0,0,0,47,12,1,61,35,8,0,18,0,61,60,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,SINDICATO 23 DE MARZO ICHOA (CENTRAL BULO BULO),3,0,0,0,0,0,1,2,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,3 DE MAYO,46,2,0,0,0,10,34,0,46,16,0,1,29,0,46,45,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,ALONZO DE IBAÑEZ,58,14,0,0,0,5,36,3,58,28,0,0,23,7,58,49,2,0,0,0,7,0,0,0
Cochabamba,Carrasco,Entre Ríos,CARIPUYO,51,1,0,0,0,29,21,0,51,25,2,0,24,0,51,49,1,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,BULO BULO,1128,901,4,1,3,206,6,7,1128,473,560,65,10,20,1128,151,18,0,0,127,818,2,8,4
Cochabamba,Carrasco,Entre Ríos,LAUCA EÑE (CENTRAL BULO BULO),30,8,0,0,0,20,1,1,30,20,8,0,2,0,30,19,0,0,0,1,10,0,0,0
Cochabamba,Carrasco,Entre Ríos,MONTE VERDE,53,0,0,0,0,34,19,0,53,27,9,0,17,0,53,53,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO AMANECER A,34,2,0,0,0,27,5,0,34,11,5,0,18,0,34,32,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Entre Ríos,PALMASOLA,50,1,0,0,3,43,3,0,50,29,12,0,9,0,50,47,0,0,0,0,3,0,0,0
Cochabamba,Carrasco,Entre Ríos,TUPAC KATARI,52,0,0,0,1,34,15,2,52,30,0,0,18,4,52,51,0,0,0,0,0,0,0,1
Cochabamba,Carrasco,Entre Ríos,VILLA FATIMA,34,1,0,0,0,30,3,0,34,22,8,1,3,0,34,32,1,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,KORI PUNKU,6,0,0,0,0,6,0,0,6,3,2,0,1,0,6,6,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,24 DE SEPTIEMBRE,8,0,0,0,0,8,0,0,8,2,5,0,1,0,8,8,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,6 DE AGOSTO,25,0,0,0,0,13,12,0,25,12,0,0,13,0,25,24,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,ANDINO,128,19,0,0,0,104,5,0,128,9,105,0,12,2,128,64,1,0,0,2,61,0,0,0
Cochabamba,Carrasco,Entre Ríos,CERRO VERDE,54,0,0,0,0,9,44,1,54,9,0,0,45,0,54,53,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,LA LOMA,17,2,0,1,0,14,0,0,17,0,16,0,1,0,17,10,2,0,0,0,5,0,0,0
Cochabamba,Carrasco,Entre Ríos,MONTE CARMELO,11,1,0,0,0,10,0,0,11,6,4,0,1,0,11,9,0,0,0,0,2,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVA ESPERANZA,127,23,0,0,0,71,30,3,127,19,76,1,26,5,127,104,0,0,0,6,16,0,0,1
Cochabamba,Carrasco,Entre Ríos,SEGUNDA VOLCAN,26,1,0,0,0,13,12,0,26,13,0,0,13,0,26,25,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,COOPERATIVA LITORAL,73,26,0,0,0,44,1,2,73,40,25,0,5,3,73,36,1,0,0,0,36,0,0,0
Cochabamba,Carrasco,Entre Ríos,RODEO SACABA,53,3,0,0,1,47,1,1,53,1,49,0,3,0,53,44,0,0,0,0,9,0,0,0
Cochabamba,Carrasco,Entre Ríos,PUERTO FLORES,27,0,0,0,0,6,21,0,27,7,1,0,19,0,27,27,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO PARAISO,128,0,0,0,0,116,12,0,128,124,0,0,4,0,128,127,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ALTO CANADA,31,0,0,0,0,3,27,1,31,0,0,0,31,0,31,31,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ALTO FLORIDA,42,0,0,0,1,13,24,4,42,16,0,0,26,0,42,42,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ISLA 2,28,1,0,0,0,22,5,0,28,15,1,0,12,0,28,28,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ICHOA C,3,0,0,0,0,0,3,0,3,1,0,0,2,0,3,3,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVO CAÑADON,40,0,0,0,0,0,40,0,40,1,0,0,39,0,40,40,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,JUVENIL,36,0,0,0,0,33,3,0,36,12,1,0,22,1,36,36,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,MONTE SINAI,25,1,0,0,1,18,4,1,25,17,4,0,4,0,25,24,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,RIO HONDO,31,0,0,0,0,3,28,0,31,1,1,1,27,1,31,31,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,2DA MONTESENAI,17,0,0,0,0,15,2,0,17,10,0,0,6,1,17,15,2,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,18 DE SEPTIEMBRE,104,2,0,0,1,64,34,3,104,46,3,0,55,0,104,102,1,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,PATUJU,61,0,0,0,0,16,45,0,61,16,1,0,44,0,61,60,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,ALTO ISRAEL,31,0,0,0,0,20,11,0,31,4,0,0,27,0,31,30,1,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,MACHU PIJCHU,5,0,0,0,0,3,2,0,5,4,0,0,1,0,5,5,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,CHURRO ALTO,84,1,0,0,0,12,71,0,84,2,1,0,80,1,84,84,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,BAÑADO ICHILO,22,0,0,0,0,21,1,0,22,20,0,0,0,2,22,22,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,VILLA IMPERIA,39,1,0,0,0,33,3,2,39,25,0,0,11,3,39,38,0,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,BANANEROS BULO BULO,9,0,0,0,0,2,7,0,9,7,0,0,1,1,9,9,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,SAN MATEO,22,0,0,0,0,6,16,0,22,0,0,0,22,0,22,22,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,MARAZAL,23,0,0,0,0,1,22,0,23,0,0,0,23,0,23,23,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,MONTE REY,27,1,0,0,0,0,25,1,27,1,0,0,25,1,27,25,1,0,0,0,1,0,0,0
Cochabamba,Carrasco,Entre Ríos,NUEVA CANAN,28,1,0,0,0,23,0,4,28,11,5,0,9,3,28,25,0,0,0,0,1,0,0,2
Cochabamba,Carrasco,Entre Ríos,BELLA VISTA,148,111,0,0,0,34,2,1,148,20,118,3,3,4,148,33,3,0,0,12,100,0,0,0
Cochabamba,Carrasco,Entre Ríos,11 DE ENERO,17,0,0,0,0,16,1,0,17,2,0,0,15,0,17,17,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,18 DE MARZO A,18,0,0,0,0,0,18,0,18,0,0,0,18,0,18,18,0,0,0,0,0,0,0,0
Cochabamba,Carrasco,Entre Ríos,19 DE MARZO,31,0,0,0,0,1,30,0,31,1,0,0,30,0,31,2,29,0,0,0,0,0,0,0
